source_file,region,region_code,sector,year,month,value,variable
eurostat.xlsx,Attiki,EL30,NaN,2014,NaN,-10.6,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2014,NaN,-4.5,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2014,NaN,0.2,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2014,NaN,1,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2014,NaN,-2.8,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2014,NaN,-5,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2014,NaN,-8.2,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2014,NaN,-5.6,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2014,NaN,-5.5,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2014,NaN,-2.9,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2014,NaN,-6.6,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2014,NaN,-2.6,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2014,NaN,-3,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2015,NaN,-10.9,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2015,NaN,-5.3,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2015,NaN,-0.2,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2015,NaN,0.5,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2015,NaN,-3.3,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2015,NaN,-5.6,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2015,NaN,-9.4,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2015,NaN,-6.8,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2015,NaN,-5.8,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2015,NaN,-4.4,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2015,NaN,-7.5,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2015,NaN,-3.5,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2015,NaN,-4.1,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2016,NaN,-2,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2016,NaN,35.2,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2016,NaN,10.7,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2016,NaN,1.4,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2016,NaN,-2.8,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2016,NaN,-1.7,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2016,NaN,-8.6,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2016,NaN,-4.7,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2016,NaN,-4.9,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2016,NaN,-3.5,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2016,NaN,-6.4,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2016,NaN,-0.1,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2016,NaN,-3.2,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2017,NaN,-4.5,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2017,NaN,35.9,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2017,NaN,7.3,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2017,NaN,1.3,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2017,NaN,-2.7,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2017,NaN,-2.2,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2017,NaN,-8.4,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2017,NaN,-2.7,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2017,NaN,-5.3,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2017,NaN,-4.2,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2017,NaN,-6.8,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2017,NaN,-0.2,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2017,NaN,-4.2,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2018,NaN,-3.8,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2018,NaN,46.1,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2018,NaN,9.2,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2018,NaN,2.2,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2018,NaN,-2.4,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2018,NaN,-1.2,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2018,NaN,-8.3,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2018,NaN,-1.9,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2018,NaN,-4.8,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2018,NaN,-3.4,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2018,NaN,-6.5,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2018,NaN,0.6,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2018,NaN,-4,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2019,NaN,-0.9,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2019,NaN,37.4,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2019,NaN,10.1,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2019,NaN,2.5,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2019,NaN,-1.9,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2019,NaN,-0.9,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2019,NaN,-8.8,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2019,NaN,-1.3,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2019,NaN,-4.9,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2019,NaN,-3.5,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2019,NaN,-6.3,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2019,NaN,0.1,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2019,NaN,-4,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2020,NaN,-0.6,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2020,NaN,-1.6,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2020,NaN,1,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2020,NaN,0.4,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2020,NaN,-6.2,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2020,NaN,-7.2,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2020,NaN,-9.9,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2020,NaN,-6.9,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2020,NaN,-7.4,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2020,NaN,-3.8,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2020,NaN,-6.8,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2020,NaN,-5,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2020,NaN,-4.9,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2021,NaN,18.5,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2021,NaN,-159.9,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2021,NaN,-60.2,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2021,NaN,-20.8,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2021,NaN,-59,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2021,NaN,-37.3,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2021,NaN,-31.4,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2021,NaN,-36.2,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2021,NaN,-33.6,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2021,NaN,8.4,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2021,NaN,-0.1,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2021,NaN,-87.1,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2021,NaN,-56.5,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2022,NaN,-2.9,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2022,NaN,-2.3,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2022,NaN,-2.1,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2022,NaN,-1.6,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2022,NaN,-3.6,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2022,NaN,-4.5,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2022,NaN,-14.6,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2022,NaN,-2.2,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2022,NaN,-7.5,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2022,NaN,-8.9,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2022,NaN,-6,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2022,NaN,-6.2,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2022,NaN,-7.8,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2023,NaN,-2.9,pop_change
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2023,NaN,31.4,pop_change
eurostat.xlsx,Notio Aigaio,EL42,NaN,2023,NaN,1.2,pop_change
eurostat.xlsx,Kriti,EL43,NaN,2023,NaN,-0.2,pop_change
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2023,NaN,5.4,pop_change
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2023,NaN,-2.1,pop_change
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2023,NaN,-12.1,pop_change
eurostat.xlsx,Ipeiros,EL54,NaN,2023,NaN,8.1,pop_change
eurostat.xlsx,Thessalia,EL61,NaN,2023,NaN,-3.6,pop_change
eurostat.xlsx,Ionia Nisia,EL62,NaN,2023,NaN,-8.1,pop_change
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2023,NaN,-3.9,pop_change
eurostat.xlsx,Sterea Elláda,EL64,NaN,2023,NaN,2.2,pop_change
eurostat.xlsx,Peloponnisos,EL65,NaN,2023,NaN,-4.3,pop_change
eurostat.xlsx,Attiki,EL30,NaN,2013,NaN,35.2,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2013,NaN,27.4,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2013,NaN,17.2,education
eurostat.xlsx,Kriti,EL43,NaN,2013,NaN,21.6,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2013,NaN,19.5,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2013,NaN,27.1,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2013,NaN,20.1,education
eurostat.xlsx,Ipeiros,EL54,NaN,2013,NaN,25.6,education
eurostat.xlsx,Thessalia,EL61,NaN,2013,NaN,25.1,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2013,NaN,17,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2013,NaN,21.6,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2013,NaN,18.3,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2013,NaN,19.1,education
eurostat.xlsx,Attiki,EL30,NaN,2014,NaN,36.3,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2014,NaN,25.3,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2014,NaN,17.8,education
eurostat.xlsx,Kriti,EL43,NaN,2014,NaN,22,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2014,NaN,20.5,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2014,NaN,27.3,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2014,NaN,22.3,education
eurostat.xlsx,Ipeiros,EL54,NaN,2014,NaN,24.6,education
eurostat.xlsx,Thessalia,EL61,NaN,2014,NaN,26.3,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2014,NaN,17.7,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2014,NaN,22.6,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2014,NaN,17.9,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2014,NaN,19.3,education
eurostat.xlsx,Attiki,EL30,NaN,2015,NaN,37,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2015,NaN,22.9,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2015,NaN,19.1,education
eurostat.xlsx,Kriti,EL43,NaN,2015,NaN,24.1,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2015,NaN,22.6,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2015,NaN,29.1,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2015,NaN,21.9,education
eurostat.xlsx,Ipeiros,EL54,NaN,2015,NaN,25.8,education
eurostat.xlsx,Thessalia,EL61,NaN,2015,NaN,26.1,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2015,NaN,19.5,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2015,NaN,22.9,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2015,NaN,19,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2015,NaN,20.8,education
eurostat.xlsx,Attiki,EL30,NaN,2016,NaN,38,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2016,NaN,25.6,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2016,NaN,17.4,education
eurostat.xlsx,Kriti,EL43,NaN,2016,NaN,26.8,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2016,NaN,24.6,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2016,NaN,31.3,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2016,NaN,21.8,education
eurostat.xlsx,Ipeiros,EL54,NaN,2016,NaN,28.2,education
eurostat.xlsx,Thessalia,EL61,NaN,2016,NaN,25.6,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2016,NaN,20.8,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2016,NaN,22.7,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2016,NaN,21.1,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2016,NaN,21.4,education
eurostat.xlsx,Attiki,EL30,NaN,2017,NaN,38.4,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2017,NaN,24.2,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2017,NaN,20.4,education
eurostat.xlsx,Kriti,EL43,NaN,2017,NaN,27.9,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2017,NaN,25,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2017,NaN,31.1,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2017,NaN,24.5,education
eurostat.xlsx,Ipeiros,EL54,NaN,2017,NaN,30,education
eurostat.xlsx,Thessalia,EL61,NaN,2017,NaN,28.6,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2017,NaN,20.1,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2017,NaN,23.8,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2017,NaN,23.3,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2017,NaN,23,education
eurostat.xlsx,Attiki,EL30,NaN,2018,NaN,39.3,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2018,NaN,24.5,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2018,NaN,20.8,education
eurostat.xlsx,Kriti,EL43,NaN,2018,NaN,26.6,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2018,NaN,25.1,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2018,NaN,31.7,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2018,NaN,26,education
eurostat.xlsx,Ipeiros,EL54,NaN,2018,NaN,33.8,education
eurostat.xlsx,Thessalia,EL61,NaN,2018,NaN,32.1,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2018,NaN,22.8,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2018,NaN,21.9,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2018,NaN,23.6,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2018,NaN,23.8,education
eurostat.xlsx,Attiki,EL30,NaN,2019,NaN,40.2,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2019,NaN,26.9,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2019,NaN,22.2,education
eurostat.xlsx,Kriti,EL43,NaN,2019,NaN,26.3,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2019,NaN,23.8,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2019,NaN,31.4,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2019,NaN,27.1,education
eurostat.xlsx,Ipeiros,EL54,NaN,2019,NaN,31.8,education
eurostat.xlsx,Thessalia,EL61,NaN,2019,NaN,31.8,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2019,NaN,24.6,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2019,NaN,20.6,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2019,NaN,23.2,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2019,NaN,23.8,education
eurostat.xlsx,Attiki,EL30,NaN,2020,NaN,41,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2020,NaN,29.3,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2020,NaN,22.5,education
eurostat.xlsx,Kriti,EL43,NaN,2020,NaN,28,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2020,NaN,24.4,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2020,NaN,32.2,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2020,NaN,26.6,education
eurostat.xlsx,Ipeiros,EL54,NaN,2020,NaN,31.6,education
eurostat.xlsx,Thessalia,EL61,NaN,2020,NaN,30.3,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2020,NaN,23.7,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2020,NaN,25,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2020,NaN,25.2,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2020,NaN,23.9,education
eurostat.xlsx,Attiki,EL30,NaN,2021,NaN,45,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2021,NaN,27.9,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2021,NaN,24.1,education
eurostat.xlsx,Kriti,EL43,NaN,2021,NaN,27.6,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2021,NaN,24.9,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2021,NaN,33.3,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2021,NaN,27.7,education
eurostat.xlsx,Ipeiros,EL54,NaN,2021,NaN,30,education
eurostat.xlsx,Thessalia,EL61,NaN,2021,NaN,32.8,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2021,NaN,18.8,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2021,NaN,26,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2021,NaN,24.7,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2021,NaN,24.7,education
eurostat.xlsx,Attiki,EL30,NaN,2022,NaN,45.6,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2022,NaN,26.7,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2022,NaN,28.6,education
eurostat.xlsx,Kriti,EL43,NaN,2022,NaN,28.9,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2022,NaN,27.6,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2022,NaN,33.1,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2022,NaN,27.6,education
eurostat.xlsx,Ipeiros,EL54,NaN,2022,NaN,30.9,education
eurostat.xlsx,Thessalia,EL61,NaN,2022,NaN,33.5,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2022,NaN,18.5,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2022,NaN,25.4,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2022,NaN,22.7,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2022,NaN,26.5,education
eurostat.xlsx,Attiki,EL30,NaN,2023,NaN,43.7,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2023,NaN,26.7,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2023,NaN,20.1,education
eurostat.xlsx,Kriti,EL43,NaN,2023,NaN,28.4,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2023,NaN,24.5,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2023,NaN,34.2,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2023,NaN,28.5,education
eurostat.xlsx,Ipeiros,EL54,NaN,2023,NaN,36.3,education
eurostat.xlsx,Thessalia,EL61,NaN,2023,NaN,33.1,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2023,NaN,22.3,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2023,NaN,27.8,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2023,NaN,20,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2023,NaN,26.2,education
eurostat.xlsx,Attiki,EL30,NaN,2024,NaN,44.6,education
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2024,NaN,26.5,education
eurostat.xlsx,Notio Aigaio,EL42,NaN,2024,NaN,22.2,education
eurostat.xlsx,Kriti,EL43,NaN,2024,NaN,28.5,education
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2024,NaN,23.7,education
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2024,NaN,37.1,education
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2024,NaN,28.3,education
eurostat.xlsx,Ipeiros,EL54,NaN,2024,NaN,38.4,education
eurostat.xlsx,Thessalia,EL61,NaN,2024,NaN,34.3,education
eurostat.xlsx,Ionia Nisia,EL62,NaN,2024,NaN,19.6,education
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2024,NaN,25.6,education
eurostat.xlsx,Sterea Elláda,EL64,NaN,2024,NaN,21.1,education
eurostat.xlsx,Peloponnisos,EL65,NaN,2024,NaN,26.1,education
eurostat.xlsx,Attiki,EL30,NaN,2013,NaN,0.95,rnd_expe
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2013,NaN,0.83,rnd_expe
eurostat.xlsx,Notio Aigaio,EL42,NaN,2013,NaN,0.25,rnd_expe
eurostat.xlsx,Kriti,EL43,NaN,2013,NaN,1.4,rnd_expe
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2013,NaN,0.62,rnd_expe
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2013,NaN,0.76,rnd_expe
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2013,NaN,0.35,rnd_expe
eurostat.xlsx,Ipeiros,EL54,NaN,2013,NaN,0.98,rnd_expe
eurostat.xlsx,Thessalia,EL61,NaN,2013,NaN,0.56,rnd_expe
eurostat.xlsx,Ionia Nisia,EL62,NaN,2013,NaN,0.27,rnd_expe
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2013,NaN,0.97,rnd_expe
eurostat.xlsx,Sterea Elláda,EL64,NaN,2013,NaN,0.43,rnd_expe
eurostat.xlsx,Peloponnisos,EL65,NaN,2013,NaN,0.38,rnd_expe
eurostat.xlsx,Attiki,EL30,NaN,2015,NaN,1.16,rnd_expe
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2015,NaN,0.75,rnd_expe
eurostat.xlsx,Notio Aigaio,EL42,NaN,2015,NaN,0.19,rnd_expe
eurostat.xlsx,Kriti,EL43,NaN,2015,NaN,1.53,rnd_expe
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2015,NaN,0.69,rnd_expe
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2015,NaN,0.85,rnd_expe
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2015,NaN,0.43,rnd_expe
eurostat.xlsx,Ipeiros,EL54,NaN,2015,NaN,1.21,rnd_expe
eurostat.xlsx,Thessalia,EL61,NaN,2015,NaN,0.67,rnd_expe
eurostat.xlsx,Ionia Nisia,EL62,NaN,2015,NaN,0.51,rnd_expe
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2015,NaN,1.33,rnd_expe
eurostat.xlsx,Sterea Elláda,EL64,NaN,2015,NaN,0.53,rnd_expe
eurostat.xlsx,Peloponnisos,EL65,NaN,2015,NaN,0.39,rnd_expe
eurostat.xlsx,Attiki,EL30,NaN,2017,NaN,1.47,rnd_expe
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2017,NaN,0.69,rnd_expe
eurostat.xlsx,Notio Aigaio,EL42,NaN,2017,NaN,0.18,rnd_expe
eurostat.xlsx,Kriti,EL43,NaN,2017,NaN,1.46,rnd_expe
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2017,NaN,0.72,rnd_expe
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2017,NaN,1.17,rnd_expe
eurostat.xlsx,Dytiki Makedonia,EL53,NaN,2017,NaN,0.33,rnd_expe
eurostat.xlsx,Ipeiros,EL54,NaN,2017,NaN,1.51,rnd_expe
eurostat.xlsx,Thessalia,EL61,NaN,2017,NaN,0.67,rnd_expe
eurostat.xlsx,Ionia Nisia,EL62,NaN,2017,NaN,0.25,rnd_expe
eurostat.xlsx,Dytiki Elláda,EL63,NaN,2017,NaN,1.36,rnd_expe
eurostat.xlsx,Sterea Elláda,EL64,NaN,2017,NaN,0.46,rnd_expe
eurostat.xlsx,Peloponnisos,EL65,NaN,2017,NaN,0.31,rnd_expe
eurostat.xlsx,Attiki,EL30,NaN,2018,NaN,1.56,rnd_expe
eurostat.xlsx,Voreio Aigaio,EL41,NaN,2018,NaN,0.68,rnd_expe
eurostat.xlsx,Notio Aigaio,EL42,NaN,2018,NaN,0.19,rnd_expe
eurostat.xlsx,Kriti,EL43,NaN,2018,NaN,1.48,rnd_expe
eurostat.xlsx,"Anatoliki Makedonia, Thraki",EL51,NaN,2018,NaN,0.74,rnd_expe
eurostat.xlsx,Kentriki Makedonia,EL52,NaN,2018,NaN,1.12,rnd_expe
